gene_name,fit_type,R2,R2_linear,coeff_0,coeff_1,coeff_2
Gbf1,quadratic,1.0,0.9279714883383215,-2.4070661282051326e-05,0.0006374928274358972,0.018334998000000005
Wnk1,quadratic,1.0,4.379546240373955e-05,-0.001162708302289378,-0.00264858040100733,0.23713316000000012
Cabin1,quadratic,1.0,6.718251779791462e-05,-0.0001334728454761906,-0.0003199175088095244,0.03097907000000001
Faxc,quadratic,1.0,0.32197418370769326,-0.00014811681611721632,-0.0011646777750915754,0.051964134000000016
Plaa,quadratic,1.0,0.005900413997845022,-0.0009019714221794877,-0.001544695819358976,0.18446510000000002
Arhgef7,quadratic,1.0,0.9371668553120891,3.7744011263736224e-05,-0.0010822430310439561,0.023059834000000005
Stam,quadratic,1.0,0.16708858105083324,-9.413150549450561e-05,-0.0005578945824175823,0.048040000000000006
Cul3,quadratic,1.0,0.027230666362768385,-0.0008897160934065939,-0.0032690334010989064,0.24065855000000003
Brwd1,quadratic,1.0,0.008333075416995905,-0.0005407375558058611,-0.0008625599437545803,0.10999115600000005
Dlg3,quadratic,1.0,0.1621569765887888,5.83809012820513e-05,-7.009894743589743e-05,0.0027997609999999996
Rbm5,quadratic,1.0,0.007419618562454211,-0.0012515506401098906,-0.002048762601648355,0.25745043000000006
Rhot1,quadratic,1.0,0.13867890417711037,-0.00039889892126373654,0.0003551103610439558,0.09848603600000001
Tpm3,quadratic,1.0,0.0014843920911840058,-0.000498636510805861,-0.00131670012875458,0.1097838
Zbtb44,quadratic,1.0,0.4945013711822053,0.00010593385245421247,-0.0005941973665201465,0.0019333727000000024
Hdac3,quadratic,1.0,0.8714432904334327,-0.00018433441483516505,-0.004282586222527473,0.10365701000000004
Tubb2b,quadratic,1.0,0.4765255544559609,-0.0010152449333333338,0.005409714133333329,0.31898236
Prmt3,quadratic,1.0,0.45709569812425443,-0.00018171944010989024,0.0009150007983516486,0.07298295000000002
Hspa9,quadratic,1.0,0.0003044339576561139,-0.0016686437014652028,-0.004123492188644697,0.3616856600000002
Ubc,quadratic,1.0,1.321655589081594e-05,-0.0019608413717948727,-0.004628086243589744,0.4238638599999999
Zmym4,quadratic,1.0,0.7148086395485828,5.5364899267399235e-05,-0.0005746108443223443,0.002203687000000001
Dip2b,quadratic,1.0,0.009931091104982914,-0.0004487462798534802,-0.001406865531135532,0.09704159000000001
Drosha,quadratic,1.0,0.07635094321184355,8.226250989010984e-05,1.8864483516482254e-06,0.026464389999999994
Ulk1,quadratic,1.0,0.05970459573372,0.000130255419047619,4.013755238095244e-05,0.009682042
Ccnt2,quadratic,1.0,0.010368459840669919,-0.001301937520787547,-0.001965067845146525,0.2672050000000001
Plekha6,quadratic,1.0,0.000498727716584324,-0.0024626130217948743,-0.006182137793589756,0.5082577000000004
Lca5,quadratic,1.0,0.08167159841174632,-0.0003822320998168501,-0.0018061161639194147,0.11280003000000002
Gpcpd1,quadratic,1.0,0.09192285390892052,-0.000452140118827839,0.00010089539091574993,0.10488092
Ncoa2,quadratic,1.0,0.0923583929305648,-0.0005808957919413921,0.00013349498754578533,0.14223734000000005
Dync1h1,quadratic,1.0,0.2969104716683326,-0.0002287480003663005,0.0006601359278388273,0.08536801500000002
Slc9a6,quadratic,1.0,0.03151908811464743,-7.514242811355316e-05,-0.00028398868836996356,0.018924652000000004
Rab11b,quadratic,1.0,0.235784192476566,-0.0006761196638461542,0.0014388733223076925,0.17569304
Clasrp,quadratic,1.0,0.9004346842915336,-3.828161831501839e-05,0.000834972191941391,0.06204682000000001
Gramd1a,quadratic,1.0,0.0021004343890860255,-0.0014175173820512833,-0.0038264242641025637,0.31786710000000007
Mon2,quadratic,1.0,0.28736064469669276,-0.0002795359635531138,-0.0020766491199633707,0.07505031000000002
Dnajc10,quadratic,1.0,0.008998352754829408,-0.000916184702380953,-0.0028365568690476234,0.20629005000000006
Clec16a,quadratic,1.0,0.023445004188881624,-0.0003978429902930407,-0.0004325235877289397,0.09652790000000004
Zfp711,quadratic,1.0,0.2878437004191666,7.313517417582419e-05,0.0005437548126373627,0.026504827999999998
Usp36,quadratic,1.0,0.12838734287385412,-0.00012172563250000009,-0.0006588010875000004,0.029325075000000013
Sec23a,quadratic,1.0,0.018981765708815823,-0.000659099263626374,-0.0008003880343956074,0.13688472000000004
Gba2,quadratic,1.0,0.5521052417223604,-6.282769362637366e-05,0.0004135365556043953,0.024105743
Braf,linear,0.9672507815973884,0.9672507815973884,-0.001547887688455008,0.02755953987436331,
Hacd3,quadratic,1.0,0.042582838111669075,-8.8110914010989e-05,-5.621481016483566e-05,0.029554194
Scd2,quadratic,1.0,0.6416739439842751,1.9140287545787517e-05,0.00025024164652014634,0.010243584
Cab39,quadratic,1.0,0.000511541299021312,-0.0009692961659340661,-0.002435538689010992,0.22086978000000002
Cadm1,quadratic,1.0,0.424402481710903,-0.00025056647857142877,-0.0023113587785714308,0.08287091600000004
Nrp1,quadratic,1.0,0.01840525866994558,-0.0013461911102747265,-0.0016582088741208814,0.2802513200000001
Nktr,quadratic,1.0,0.026282328515120468,-0.0007646351663003668,-0.0007739137611721643,0.16958225000000005
Ccdc186,quadratic,1.0,0.9444924058219614,1.6843687582417585e-05,0.0005970505537362637,0.0071672336
Epb41l3,quadratic,1.0,0.047078907023711314,-0.000620288625457876,-0.00033909171520146773,0.14911090000000007
N4bp2l2,linear,0.9989185268852806,0.9989185268852806,0.0006964313913412563,0.032917743594227486,
Trappc11,quadratic,1.0,0.8759802114120907,-1.9686906776556837e-05,-0.00046592813498168523,0.020418977
Mysm1,quadratic,1.0,0.014233280738891518,-0.0004867478342490847,-0.0006650978470695995,0.11019227000000008
Ubxn4,quadratic,1.0,0.016628290367221243,-0.0003722650626593408,-0.00047915572389011044,0.077285044
Mars,quadratic,1.0,0.0013218031201599478,-0.001422824482600734,-0.002901146572344333,0.33713030000000016
Fam91a1,quadratic,1.0,0.058574579419357176,-0.0007412201135531143,-0.00024355236996337188,0.16775812000000004
Usp4,quadratic,1.0,0.021728522466982092,-0.0005943597137362638,-0.0006743741060439577,0.1339494
Ywhab,quadratic,1.0,0.0873829192392801,-0.0010429465327838833,0.00015964954157509018,0.2790747
Igsf3,quadratic,1.0,0.7806376571728244,0.00019823989047619052,-0.0025401105761904763,0.030414436000000006
Pou6f1,quadratic,1.0,0.0014179054429552806,-0.00025289818884615393,-0.0005130190526923078,0.05181118
Dot1l,quadratic,1.0,0.8101500296372246,-8.942620421245446e-05,-0.001691489729853482,0.06403667000000005
Trim37,quadratic,1.0,0.0800795301102214,-9.93433390109891e-05,-0.0004668818851648354,0.02894985900000001
Slc1a2,quadratic,1.0,0.6168293423126889,-0.0006948103553113561,-0.008696837996337003,0.23872540000000014
Clk1,quadratic,1.0,0.4107454216357599,-0.0004377720018315022,0.0019137306391941381,0.19030505000000006
Flna,quadratic,1.0,0.012488072050505394,-0.00041469834578754613,-0.0005923071201465221,0.12252994600000003
Neto2,quadratic,1.0,0.11396751505761693,-0.0006995099646703303,0.0003834313099450524,0.16512361000000006
Ubp1,quadratic,1.0,0.05346862396080765,-0.00037315038864468907,-0.00015784956300366463,0.11152675000000004
Gpc6,quadratic,1.0,0.006518766322328395,-0.001308135182967033,-0.0021986795445054965,0.28202631999999994
Actr2,quadratic,1.0,0.017789565226819293,-0.0006347594289377295,-0.002165468500732602,0.15728518000000002
Tnks,quadratic,1.0,0.7023216044294671,-1.624218754578762e-05,-0.00023814594652014602,0.03982382999999999
Rps6kb1,quadratic,1.0,0.6363310536454243,-0.00012477107097069612,-0.001615833131227107,0.04775998700000001
Dpy19l3,quadratic,1.0,0.9098252725052016,2.0742230567765563e-05,-0.0004805806281501834,0.0053058187000000045
Ppip5k2,quadratic,1.0,0.01898837386272445,-0.0003526095014652016,-0.00042812728864468914,0.07800243
Eml5,quadratic,1.0,0.007394347153318659,-0.0011387531276556785,-0.001865472648168504,0.23677336000000013
Rnf20,quadratic,1.0,0.8588314704271642,-9.39552133699635e-05,-0.0020794485338827837,0.04857678000000001
Ipo13,quadratic,1.0,0.601436569645609,0.000181432541941392,-0.001366311237545788,0.0037462495000000116
Adam10,quadratic,1.0,0.002328761875477592,-0.0003702417067765572,-0.001006661734981686,0.08549529000000002
Pkd2,quadratic,1.0,0.00013947846228035132,-0.001885794733882786,-0.004217111074908434,0.3866561000000002
Iqgap1,quadratic,1.0,0.0016758336945368324,-0.00099206363956044,-0.0026388769934065958,0.22662820000000006
Khdrbs2,quadratic,1.0,0.028410308550215424,-0.0015224444265567764,-0.0014589255316849784,0.3430548299999999
Btaf1,quadratic,1.0,0.7072893240108855,-2.754509340659343e-06,2.7953159890109424e-05,0.03111781
Arnt2,quadratic,1.0,0.37496727796930707,2.789741703296703e-05,-0.0001084363445054945,0.004701292000000001
Zfr,quadratic,1.0,0.07608500314113398,2.26556346153846e-05,0.00010500551923076922,0.005236166000000001
Pogz,quadratic,1.0,0.21614616153674426,8.423619846153847e-05,-0.00015874960307692298,0.0022138883
Cdk12,quadratic,1.0,0.7456978206253383,-3.0142072967033003e-05,-0.00048463249450549474,0.011826213000000004
Rac1,quadratic,1.0,0.1253859518782473,-0.0010328391496337,0.0007318540221611709,0.26323047000000005
Robo3,linear,0.9902152392170429,0.9902152392170429,-0.004207875432088285,0.06998029537860778,
Zc3h7a,quadratic,1.0,0.018465919182330426,-0.0012562087619047626,-0.004311566095238096,0.307555
Lin7c,quadratic,1.0,0.04278690878814784,-0.000645064987179488,-0.0025985614743589775,0.1781647000000001
Asxl2,quadratic,1.0,0.02484693066223287,-0.0006329543760073265,-0.0006643495734432259,0.14063326000000007
Acaa1a,quadratic,1.0,1.2997116743962422e-06,-0.0010484715771062276,-0.002453656189926743,0.2223459600000001
Stk25,quadratic,1.0,0.4301285035540795,2.6096758351648356e-05,-0.00012118080472527474,0.004458931300000001
Slc25a36,quadratic,1.0,0.49079612539988726,-0.00020002250934065955,-0.0020427576401098923,0.06647191000000002
Dctn4,quadratic,1.0,0.5588961961718919,-0.0004061726818681323,0.0027235871719780195,0.14724149000000003
Fam49a,quadratic,1.0,0.01964842579830972,-0.0009901791208791215,-0.0034335448131868154,0.24225949000000005
Vps41,quadratic,1.0,0.20019244637080214,-7.89891873626374e-05,-0.0005013830104395607,0.020669397000000003
Fhl1,quadratic,1.0,0.060907926447447136,-0.0007646365622710631,-0.0033457337673992713,0.22114130000000012
Whsc1l1,quadratic,1.0,0.0007374244186402201,-0.0006493056650183158,-0.0013719725086080636,0.1628065300000001
Cplx2,quadratic,1.0,0.012508339630150744,-8.099006996337015e-05,-0.00011561678278388228,0.09320559999999997
Mettl16,quadratic,1.0,0.3377558333883436,-0.0004999249624542131,-0.0040315511034798536,0.16725367000000008
Mdm4,quadratic,1.0,0.007690929647860445,-0.0010973639150183155,-0.0017824552586080632,0.24350408000000007
Pten,quadratic,1.0,0.1668666472344803,-0.00019163219029304048,-0.001135207987728938,0.059934463000000014
Frs2,linear,0.999996537612677,0.999996537612677,0.0010018906544991511,0.023138383436332757,
Tnks2,linear,0.9670584384886413,0.9670584384886413,-0.0003267981832767401,0.00752212474448217,
Azi2,quadratic,1.0,0.591692360308135,-4.6027293928571496e-05,-0.0005521060089285717,0.01505326300000001
Clk4,quadratic,1.0,0.4700628948471256,-0.00030596117206959733,-0.003026560247710625,0.09406134000000002
Akap11,quadratic,1.0,0.06915644527002618,2.9795477289377236e-05,4.257026007326002e-06,0.025388328
Srrm1,quadratic,1.0,0.004957106469143047,-0.0006312403181318685,-0.0018291461719780256,0.14268075000000002
Nfe2l1,quadratic,1.0,0.19016348255807203,-0.0003435082234432236,0.0005355769816849805,0.10944772499999998
Gpr161,quadratic,1.0,0.8680107620951916,-1.3496683699633816e-05,-0.00030932318882783924,0.093507566
Tspyl2,quadratic,1.0,0.2072041262527644,-0.0001981209908424912,-0.0012749581959706974,0.06357556000000006
Wasl,quadratic,1.0,0.06972474747355084,-0.000409576720695971,-5.456847710622777e-05,0.11926135000000002
Ddx46,quadratic,1.0,0.028619423343506645,-0.0004702339194139198,-0.001744122124542127,0.12316717000000005
Dcun1d4,quadratic,1.0,0.3111913879903946,-6.635850366300383e-05,-0.0005127572216117217,0.03931718000000001
St7,quadratic,1.0,0.0003430235224424205,-0.001803005592399268,-0.003934803952655679,0.3626709
Atp5b,quadratic,1.0,0.00103153894597674,-0.001627879407509158,-0.004214649779304031,0.33817723
Tspan13,quadratic,1.0,0.01930352111175948,-0.0006495402904761908,-0.0007825382238095251,0.16633138000000003
Phactr3,quadratic,1.0,0.09234996935822959,-0.0008595205668498172,0.0001974148305860766,0.2022911
Arl8a,quadratic,1.0,0.0006589526848903571,-0.0013900312924908429,-0.002953708120695976,0.28375772000000005
Atg2b,quadratic,1.0,0.010583196321323984,-4.538730109890114e-05,-0.00014348531648351667,0.028650431000000007
Clip3,quadratic,1.0,0.0886686689070404,-0.0011399616705128214,0.00019726940897435487,0.27797267000000014
Map1lc3b,quadratic,1.0,0.15380559312388087,-0.0010507373142857146,0.0011469350857142833,0.25824966999999993
Tbp,quadratic,1.0,0.014698737446500298,-0.00031683506575091574,-0.0004278964529304025,0.09801387999999997
Ddx26b,quadratic,1.0,0.7896604327421847,-0.00019308192710622721,-0.0034534606399267407,0.08574083
Rbm12b2,quadratic,1.0,0.3074830107568901,-0.0005670867172161178,-0.004355480091575097,0.1570615000000001
C2cd5,quadratic,1.0,0.011747096073786323,-0.0021560788956227115,-0.0069131087676739976,0.45468396000000005
Id2,quadratic,1.0,0.24688356369489417,-0.0010157340683150191,0.0023010290419413844,0.2766752800000001
Atp11a,quadratic,1.0,0.043751662214801534,-0.0010378358113553117,-0.0006370998369963385,0.23714298
Rad23b,quadratic,1.0,0.15104540900202934,-0.00037794168974358995,0.00039879812051281773,0.12645663000000004
Zfp57,quadratic,1.0,0.327039164923853,-0.0004971791461538466,0.001623481207692305,0.15335830000000003
Sbno1,quadratic,1.0,0.10862130969759953,-0.000135289318864469,-0.0006945073163003669,0.03759614000000002
Apba2,quadratic,1.0,0.0004924345958369214,-0.00042294662252747277,-0.0009105521379120901,0.09181819000000002
Usp40,quadratic,1.0,0.03333877447816669,-0.0007336621767399275,-0.0028040273177655697,0.16872592000000006
Psmd1,quadratic,1.0,2.3944607467574208e-05,-0.0012335665729853486,-0.0029239891281135555,0.24863160000000006
Ttc21b,quadratic,1.0,0.029634441280765422,-0.0014064199846153852,-0.005251583769230776,0.31217580000000006
Cryzl1,quadratic,1.0,0.7038478637587144,-0.00012011091684981689,-0.0017665126194139201,0.05267283700000002
Ptov1,quadratic,1.0,0.325967425526293,-0.000508976917582418,-0.004027993763736265,0.16577269
Fkbp8,quadratic,1.0,0.007131443427676354,-0.0006500047864468868,-0.0019574559300366313,0.14510210000000004
Taok1,quadratic,1.0,0.6900267624355049,5.665754633699634e-05,-0.0005465628716117218,0.011921272000000009
Ercc6,quadratic,1.0,0.0004743658746725332,-0.0006362800495604397,-0.0013719333634065938,0.12621132
Ogt,quadratic,1.0,0.005297992914582994,-0.0012413460789377296,-0.0021663700507326042,0.26354125
Kmt2e,quadratic,1.0,0.9426590019123802,3.437601932234433e-05,-0.0010388108434981691,0.01266922300000001
Lamp1,quadratic,1.0,0.018480566001947363,-0.0015707999274725281,-0.0019312817120879142,0.3401078600000001
Exoc5,quadratic,1.0,0.0033781759368738395,-0.00023092360659340673,-0.00043036649890109985,0.05487954000000001
Chuk,quadratic,1.0,0.00017557891308206397,-0.001326793556776557,-0.0032339996849816903,0.2911072400000001
Celsr3,quadratic,1.0,0.386019089685367,2.3001254945054934e-05,-9.279777582417582e-05,0.004332006000000002
Mtmr3,quadratic,1.0,0.0765645144160132,-0.00010301712758241763,-2.0025337362636486e-06,0.029691517
Astn1,quadratic,1.0,0.006484029117301726,-0.0003050273333333336,-0.0005132146666666687,0.10697102000000004
Fam117b,quadratic,1.0,0.09384777852231307,-0.000923773415384616,-0.004540008830769233,0.22676973000000009
Camk2n1,quadratic,1.0,0.047677254328499674,-0.0012425350368131874,-0.0006645077521978075,0.27490280000000006
Sun1,quadratic,1.0,0.053946594555802974,-0.0004790229920329673,-0.0020349442804945077,0.10914983600000004
Ubr2,quadratic,1.0,0.16934485373506003,-0.0001561411532783884,-0.0009299557658424915,0.03867789700000002
Dennd1b,quadratic,1.0,0.13917447197624833,-0.0004737590750915757,0.000424917206959704,0.14800920000000006
Zdhhc20,linear,0.9699843726290256,0.9699843726290256,-0.0020420354609507643,0.05027252969269946,
Fam73a,quadratic,1.0,0.00031643166703121395,-0.0007360760846153852,-0.001820977669230773,0.1493147800000001
Azin1,quadratic,1.0,0.1713076702182752,-0.0007678077197802207,0.001012729203296699,0.21220033000000008
Glud1,quadratic,1.0,0.18402058101027086,-0.0006298730743589748,0.0009330673512820467,0.16146879000000006
Rbm25,quadratic,1.0,0.052797693644148436,-0.00011056185036630072,-0.00046728302216117343,0.08318110600000005
Sirt7,quadratic,1.0,0.03037759204528656,-0.0007957742968864475,-0.0007242379866300394,0.17866577000000006
Rc3h1,quadratic,1.0,0.012190757548458886,-0.0003279632089743591,-0.0010569956679487172,0.08687450999999999
Cdk19,quadratic,1.0,0.9209970353497643,5.4034805128205084e-05,0.0016070746102564099,0.04320202800000001
Trpc4ap,quadratic,1.0,0.0010621114142216337,-0.0005006175183150189,-0.00129802210805861,0.1286506400000001
D930015E06Rik,quadratic,1.0,0.004540574718570056,-0.0004449230723443228,-0.0007959137518315052,0.13155699000000007
Smek2,quadratic,1.0,0.02103740186003422,-0.0005990663468864472,-0.0006914543366300387,0.13314252000000004
Pou2f1,quadratic,1.0,0.00048668712328436836,-0.0007638950164835169,-0.001645369247252749,0.16922608000000003
Ralgapb,quadratic,1.0,0.02732536976723321,-0.0001562204785714287,-0.0001539547785714295,0.04766598000000001
Lnp,quadratic,1.0,0.8346584572375964,6.446193351648352e-05,-0.0010124535972527477,0.017665997000000003
Zfand5,quadratic,1.0,0.18884133931414082,-9.08277838827839e-05,0.0001400955750915746,0.031637475
Ggnbp2,quadratic,1.0,0.4586189269389749,9.63883252014652e-05,-0.00048752013531135497,0.001589154800000001
Gnl2,quadratic,1.0,0.679632889255446,0.00017780727344322354,-0.0016645966316849823,0.004390554000000008
Slc25a3,quadratic,1.0,0.2962149615569708,-0.0002770499052197806,-0.0020887665782967045,0.07664038000000005
Fxr1,linear,0.9954450284178076,0.9954450284178076,-0.0015002903624787775,0.0315462840916808,
Ube2d1,quadratic,1.0,0.14657289695110298,-0.0005066065219780219,0.0005045401703296673,0.17290253999999997
Eif4e,quadratic,1.0,0.008008721333534696,-0.0007135327102564111,-0.002177988920512824,0.18812650000000003
Acvr1b,linear,0.9977529926444706,0.9977529926444706,0.001923204762308998,0.08874147817487263,
Lrba,quadratic,1.0,0.03496724949907337,-0.0008974408461538466,-0.0034634266923076963,0.21810580000000004
Capn7,quadratic,1.0,0.34991490472359155,-0.00030258874560439583,-0.0024875571840659366,0.08707005000000002
Ppp1cb,quadratic,1.0,0.02084972842982935,-0.00023196136978022007,-0.0008124553467032978,0.06928948000000004
Ascc2,quadratic,1.0,0.002477652410257547,-0.0012794692591575102,-0.0034944455540293104,0.2783101500000001
Hivep1,linear,0.9911260963459504,0.9911260963459504,-0.0027276830220713077,0.04283684265195244,
Pan3,quadratic,1.0,0.0005991140498177172,-0.0010276375060439566,-0.0021935031906593445,0.2180046300000001
Pou3f3,quadratic,1.0,7.388220287585234e-05,-0.001019794274175825,-0.002447584512637365,0.20972762000000003
Zfp871,quadratic,1.0,0.9094938843924638,4.013592963369963e-05,-0.0009278553621611724,0.007155425400000005
Cfl1,quadratic,1.0,0.06993882535322071,-0.0019300717694139212,-0.00025015007454213324,0.44499534000000024
Jakmip2,quadratic,1.0,0.04603499448747872,-0.00018349371831501856,-0.0007513355080586095,0.08471169000000002
Ddx55,quadratic,1.0,0.07631083387431736,8.970964728937731e-05,2.116116007326146e-06,0.0024204191
Tbce,quadratic,1.0,0.1992338316230544,-0.00024392465989011013,-0.001545375498351648,0.08109436
Abl1,quadratic,1.0,0.004057592204394278,-0.0002818577937728941,-0.0008014593732600749,0.09869163500000003
Dpm1,quadratic,1.0,0.15565653019159587,-0.00029791205494505524,-0.0017213348241758234,0.10606959
Nup155,quadratic,1.0,0.005843046760769077,-0.0012747855018315029,-0.0037561938608058638,0.30369347000000013
Eif4g1,quadratic,1.0,0.05725298656446398,0.00014112570164835162,4.9773724725275064e-05,0.020379485999999995
Grik3,linear,0.9912411402612801,0.9912411402612801,-0.003165057796689304,0.059068883302207095,
Ints3,quadratic,1.0,0.30172011179116565,-0.00026873137271062275,-0.002044553923992674,0.12485247
Slc25a27,quadratic,1.0,0.0026537361570586615,-0.001815195695604397,-0.0034796600340659366,0.36181977000000004
Map7d1,quadratic,1.0,0.03532382771802123,-0.0008791197728937733,-0.000698775260073263,0.23155367000000004
Trappc8,quadratic,1.0,0.08434663782252128,-0.00047332644267399304,4.992929322344145e-05,0.12228588000000004
Tcf4,quadratic,1.0,0.9175902901972347,2.8120095073260054e-05,-0.0006877362405677657,0.0051110790000000045
Dhx15,quadratic,1.0,9.10655790100634e-05,-0.0010999552800366316,-0.0026483436672161235,0.2580750000000002
Dscam,quadratic,1.0,0.0829538042777308,-0.0002935781586080588,2.4498754212453438e-05,0.099775985
Sarm1,quadratic,1.0,0.055855150638534856,-0.0006569601232600736,-0.0002486187822344346,0.16581021000000004
Ccnl1,linear,0.9998742900481712,0.9998742900481712,-0.0021824185455857383,0.02974772406960949,
A230046K03Rik,quadratic,1.0,0.20979724253268184,-6.438569743589753e-05,-0.0004164223948717949,0.041972890000000006
Tshz3,quadratic,1.0,0.007727791729838951,-0.0009080272560439564,-0.0014733664406593426,0.21846585
Fam214a,quadratic,1.0,0.6921735445438078,-0.00018452185073260106,-0.002651449094322346,0.07475091000000005
Zfc3h1,quadratic,1.0,0.01996235397069901,-0.0007260782802197808,-0.002524448203296707,0.16789605000000005
Pds5b,quadratic,1.0,0.08316390308718502,-0.0004353130576923079,3.7777134615382895e-05,0.12580083000000003
Hnrnpll,quadratic,1.0,0.4328554081730078,-0.0001521936967032969,0.0007126307494505483,0.056766150000000015
Gon4l,quadratic,1.0,0.06648195130619283,-0.00037715145943223476,-0.0016871717581501832,0.08778639000000002
Cnep1r1,quadratic,1.0,0.13356065252963145,-0.0005173016776556777,-0.0028363708981684996,0.12716757999999997
Fam13b,quadratic,1.0,0.922287618851489,-9.982616391941396e-05,0.002528133207875458,0.11337115000000002
Nsd1,quadratic,1.0,0.03328551419054726,-0.00014077904569597083,-0.0005378783521062276,0.03618308000000001
Dyrk1a,quadratic,1.0,0.003101591925653957,-0.0007597035630036636,-0.0021111099117216143,0.16285350000000007
Zfp865,quadratic,1.0,0.925109788642755,7.340169871794868e-05,-0.0018999818525641022,0.02222973
Atm,quadratic,1.0,0.565652060345855,4.00138652014652e-05,-0.0002733095553113554,0.012167556000000005
Ankrd16,quadratic,1.0,0.0001341856043168832,-0.0006450359324175826,-0.0015636129862637393,0.13064124000000002
Atr,quadratic,1.0,0.27540319955819015,-0.00038036199761904793,-0.0027691780309523836,0.10994805400000002
Eif4a2,linear,0.9987865967529124,0.9987865967529124,-0.0018088682190152796,0.0249266938539898,
Rnf103,quadratic,1.0,0.4340191898171004,0.0001440494613919414,-0.0006768930057875456,0.0016882701000000026
Iars,quadratic,1.0,0.014890525454567372,-0.0008092406556776564,-0.0010876691684981712,0.20070454000000007
Zfp639,quadratic,1.0,0.03505381907958216,-0.0004585060743589746,-0.0017703766487179489,0.10943364999999998
Prrc2b,quadratic,1.0,0.8804520310557458,6.339708956043951e-05,-0.001233424856593407,0.026901888000000006
Cep295,quadratic,1.0,0.854067166115116,-2.228294432234435e-05,-0.00048470603150183185,0.014736052000000005
Idh3g,quadratic,1.0,0.6040708300537667,0.0003558816080586081,-0.0026993912124542124,0.021336340000000006
Med24,quadratic,1.0,0.8317865775184208,-0.00025550444505494536,-0.005156829675824179,0.11188865500000005
Phka2,quadratic,1.0,0.47282656168815995,-0.00029677890109890153,-0.0029482075164835187,0.09625206000000004
Abcc5,quadratic,1.0,0.003799156341728449,-0.000990184460622711,-0.0027990902426739957,0.2139456
Gng2,quadratic,1.0,0.03002203736248832,-0.0006067045128205137,-0.0022711590256410284,0.22252145000000012
Idh1,quadratic,1.0,0.25779300845440434,-7.847240952380966e-05,0.00018835232380952246,0.04519479700000002
Yipf6,quadratic,1.0,0.08848976486151339,-0.00025551791208791233,-0.001234768681318683,0.10227096000000004
Cand1,quadratic,1.0,0.0057395863058937735,-0.00041880713113553135,-0.000720814833699635,0.09585669000000001
Focad,quadratic,1.0,0.009265697834998088,-0.0012248190073260081,-0.003806050443223446,0.2811544000000001
Clasp2,quadratic,1.0,0.027053830560468284,-0.0006236367531135537,-0.0006188883633699661,0.14937100000000006
Vezt,quadratic,1.0,0.03826640907244061,-0.0016688017527472536,-0.006562448291208798,0.38062520000000005
Megf9,quadratic,1.0,0.656351505024964,-0.0002042304373443226,0.0017898179931684968,0.07578125000000002
Rnpc3,linear,0.9680610154590514,0.9680610154590514,-0.003308962160526316,0.03889066452631578,
Rbm12,quadratic,1.0,0.6802888699118284,9.20258023809524e-05,0.0012921875690476191,0.015676094
Cse1l,quadratic,1.0,0.0993999620163164,-0.00066516806959707,-0.003324605710622714,0.16949220000000004
Kat6b,quadratic,1.0,0.010721153356828328,-0.00045376741593406615,-0.0006785334390109906,0.11223575000000004
Tdrd3,quadratic,1.0,0.2594005336607813,-0.00017723507875457885,-0.0012552235146520152,0.08588837
Larp4b,quadratic,1.0,0.0008860873792215784,-0.00043843419487179527,-0.0011268403897435912,0.10958090400000006
Tacc2,quadratic,1.0,0.14323541462456113,-0.0002753035236263739,0.000261927345604394,0.07015540500000003
Myo1b,quadratic,1.0,0.8002494189026834,0.00010715368315018313,-0.001472021419413919,0.011779883000000003
Sptbn2,quadratic,1.0,0.5535113373111427,-0.0001799880084249086,0.0011892633402930395,0.08597641
Rabgap1l,quadratic,1.0,0.012984428288178806,-0.00026531704578754606,-0.00037417302014652095,0.13431863000000005
Trp53bp1,quadratic,1.0,0.016997350579524895,-0.0003055039097069598,-0.00038964471227106344,0.07582029000000001
Ints2,quadratic,1.0,0.00032214112100414916,-0.00015885768772893797,-0.00034741498260073466,0.07866033000000004
Eps15l1,quadratic,1.0,0.2607728323639028,-0.00037336478750915766,0.0009099211606959683,0.10496458400000001
Nsg2,quadratic,1.0,0.14646445227105132,-0.0004278501373626379,0.0004254879395604379,0.18239169
Kmt2b,quadratic,1.0,0.05097500016492296,-0.0003699499366300368,-0.00017405851611721688,0.0997269
Hdac5,quadratic,1.0,0.03537610408939318,-0.0008720746410256417,-0.0033735852820512865,0.19548567000000008
Ap1ar,linear,0.9980418514491266,0.9980418514491266,0.00031991258998302196,0.017606397726655343,
Nsmf,quadratic,1.0,0.010702690991048258,-0.0005730270073260076,-0.0018142484432234448,0.17507753999999998
Brd4,quadratic,1.0,0.35450251647956355,-0.00018908205293040315,0.0006841540727106213,0.06110921000000003
Ubqln2,quadratic,1.0,0.4003754469195332,-0.0002561904644688647,0.0010834044996336982,0.10845873000000002
Elmo2,quadratic,1.0,0.025343168169346564,-0.0011037950166190482,-0.0011441257839523865,0.23155956000000008
Acap2,quadratic,1.0,0.031402429008842825,-0.0005317131131868136,-0.00047086929780219995,0.12200294400000003
Rab11fip2,quadratic,1.0,0.9373740759730411,5.465246300366294e-05,-0.0015700517882783881,0.019571029000000004
Safb2,quadratic,1.0,0.0037703098140167146,-0.0012230452999084256,-0.0034550348319597073,0.25472003000000004
Eif4enif1,quadratic,1.0,0.34924459012235154,-0.0001552310945054946,0.0005510863824175811,0.05649458600000001
Gfm2,quadratic,1.0,0.021026786015631682,-0.000981851277472528,-0.003443957162087917,0.23627385
