gene_name,slope_divergence_E15,slope_divergence_P0,slope_divergence_P13,predicted_divergence_P3,predicted_divergence_P7,fit_type,R2,R2_linear,CI_lower_P3,CI_upper_P3,CI_lower_P7,CI_upper_P7,rank_score_P3,rank_score_P7
Fam214a,0.07300523,0.07475091,0.009097879,0.0651358660604396,0.04714919565384617,quadratic,1.0,0.6921735445438078,0.06513586606043958,0.06513586606043964,0.047149195653846135,0.047149195653846204,0.0651358660604396,0.04714919565384617
Zfc3h1,0.04239516,0.16789605,0.012370994,0.1537880008681319,0.11464707684615384,quadratic,1.0,0.01996235397069901,0.15378800086813185,0.15378800086813207,0.11464707684615374,0.11464707684615398,0.1537880008681319,0.11464707684615384
Pds5b,0.027288735,0.12580083,0.052724026,0.1219963438846154,0.10473493011538462,quadratic,1.0,0.08316390308718502,0.12199634388461539,0.12199634388461549,0.1047349301153846,0.10473493011538468,0.1219963438846154,0.10473493011538462
Hnrnpll,0.011833107,0.05676615,0.040309615,0.05753429897802199,0.05429707410769231,quadratic,1.0,0.4328554081730078,0.05753429897802196,0.057534298978022036,0.05429707410769227,0.05429707410769234,0.05753429897802199,0.05429707410769231
Gon4l,0.028234888,0.08778639,0.0021145605,0.07933051159065936,0.05749576618076924,quadratic,1.0,0.06648195130619283,0.07933051159065932,0.07933051159065943,0.05749576618076918,0.05749576618076929,0.07933051159065936,0.05749576618076924
Cnep1r1,0.053320266,0.12716758,0.0028707748,0.11400275220659338,0.08196520150769226,quadratic,1.0,0.13356065252963145,0.11400275220659335,0.11400275220659349,0.08196520150769224,0.08196520150769235,0.11400275220659338,0.08196520150769226
Fam13b,0.052988265,0.11337115,0.12936626,0.12005711414835167,0.12617660042307693,quadratic,1.0,0.922287618851489,0.12005711414835166,0.12005711414835167,0.12617660042307693,0.12617660042307693,0.12005711414835167,0.12617660042307693
Nsd1,0.01257597,0.03618308,0.0053990027,0.033302433532417595,0.025519758296153848,quadratic,1.0,0.03328551419054726,0.03330243353241759,0.03330243353241761,0.025519758296153838,0.025519758296153862,0.033302433532417595,0.025519758296153848
Dyrk1a,0.023586847,0.1628535,0.007019169,0.14968283819780226,0.11085025603076926,quadratic,1.0,0.003101591925653957,0.1496828381978022,0.14968283819780237,0.11085025603076917,0.11085025603076933,0.14968283819780226,0.11085025603076926
Zfp865,0.06724484,0.02222973,0.009934853,0.017190399730769232,0.012526540269230769,quadratic,1.0,0.925109788642755,0.01719039973076923,0.01719039973076925,0.012526540269230767,0.012526540269230786,0.017190399730769232,0.012526540269230769
Atm,0.025270319,0.012167556,0.015376875,0.011707752120879125,0.012215068507692311,quadratic,1.0,0.565652060345855,0.01170775212087912,0.011707752120879128,0.012215068507692306,0.012215068507692313,0.011707752120879125,0.012215068507692311
Ankrd16,0.00896235,0.13064124,0.0013031986,0.12014507764945057,0.0880891884076923,quadratic,1.0,0.0001341856043168832,0.1201450776494505,0.12014507764945061,0.08808918840769223,0.08808918840769234,0.12014507764945057,0.0880891884076923
Atr,0.065904275,0.109948054,0.009667562,0.09821726192857144,0.07192606989999997,quadratic,1.0,0.27540319955819015,0.09821726192857141,0.09821726192857155,0.07192606989999994,0.07192606990000008,0.09821726192857144,0.07192606989999997
Eif4a2,0.051586505,0.02594592,0.000865393,0.01950008919694396,0.012264616320882842,linear,0.9987865967529124,0.9987865967529124,0.01895407519015278,0.020519315342954147,0.011718602314091664,0.013283842466893033,0.01947642772539389,0.0122497343956148
Rnf103,0.044252794,0.0016882701,0.01723302,0.0009540362351648385,0.004008442667692312,quadratic,1.0,0.4340191898171004,0.0009540362351648297,0.0009540362351648391,0.0040084426676923034,0.004008442667692316,0.0009540362351648385,0.004008442667692312
Iars,0.03494043,0.20070454,0.04980317,0.19015836659340665,0.1534380636923077,quadratic,1.0,0.014890525454567372,0.19015836659340649,0.19015836659340676,0.15343806369230753,0.15343806369230778,0.19015836659340665,0.1534380636923077
Zfp639,0.032825433,0.10943365,0.008931227,0.09999596538461536,0.07457421581538458,quadratic,1.0,0.03505381907958216,0.09999596538461536,0.09999596538461547,0.07457421581538456,0.07457421581538465,0.09999596538461536,0.07457421581538458
Prrc2b,0.059667606,0.026901888,0.021581473,0.02377218723626374,0.021374371392307693,quadratic,1.0,0.8804520310557458,0.02377218723626374,0.023772187236263762,0.02137437139230769,0.021374371392307707,0.02377218723626374,0.021374371392307693
Cep295,0.01699298,0.014736052,0.004669056,0.01308138740659341,0.010251245507692307,quadratic,1.0,0.854067166115116,0.013081387406593405,0.013081387406593422,0.0102512455076923,0.010251245507692318,0.01308138740659341,0.010251245507692307
Idh3g,0.14190057,0.02133634,0.046388246,0.01644110083516484,0.019878800307692315,quadratic,1.0,0.6040708300537667,0.01644110083516484,0.016441100835164858,0.019878800307692315,0.019878800307692332,0.01644110083516484,0.019878800307692315
Med24,0.1317526,0.111888655,0.001669618,0.09411862596703299,0.06327112946153848,quadratic,1.0,0.8317865775184208,0.09411862596703295,0.09411862596703308,0.0632711294615384,0.06327112946153851,0.09411862596703299,0.06327112946153848
Phka2,0.07369992,0.09625206,0.007769728,0.08473642734065936,0.06107244123076923,quadratic,1.0,0.47282656168815995,0.08473642734065932,0.08473642734065946,0.06107244123076917,0.061072441230769305,0.08473642734065936,0.06107244123076923
Abcc5,0.03314045,0.2139456,0.010216253,0.19663666912637362,0.14583292973076922,quadratic,1.0,0.003799156341728449,0.1966366691263736,0.19663666912637376,0.14583292973076917,0.14583292973076928,0.19663666912637362,0.14583292973076922
Gng2,0.12008032,0.22252145,0.09046332,0.21024763230769242,0.17689481569230775,quadratic,1.0,0.03002203736248832,0.21024763230769236,0.2102476323076926,0.17689481569230767,0.17689481569230792,0.21024763230769242,0.17689481569230775
Idh1,0.02471322,0.045194797,0.03438154,0.045053602285714305,0.04266811520000001,quadratic,1.0,0.25779300845440434,0.045053602285714284,0.04505360228571433,0.04266811519999999,0.04266811520000004,0.045053602285714305,0.04266811520000001
Yipf6,0.06330096,0.10227096,0.04303644,0.09626699274725278,0.08110720153846154,quadratic,1.0,0.08848976486151339,0.09626699274725274,0.09626699274725281,0.0811072015384615,0.08110720153846157,0.09626699274725278,0.08110720153846154
Cand1,0.012437308,0.09585669,0.015707692,0.08992498131868132,0.07028943673846152,quadratic,1.0,0.0057395863058937735,0.08992498131868129,0.0899249813186814,0.0702894367384615,0.07028943673846158,0.08992498131868132,0.07028943673846152
Focad,0.06266088,0.2811544,0.024681332,0.25871287760439565,0.19449591553846157,quadratic,1.0,0.009265697834998088,0.2587128776043956,0.25871287760439593,0.19449591553846146,0.19449591553846174,0.25871287760439565,0.19449591553846157
Clasp2,0.018336056,0.149371,0.03593084,0.14190160413186817,0.11448058055384616,quadratic,1.0,0.027053830560468284,0.14190160413186814,0.1419016041318683,0.11448058055384612,0.11448058055384627,0.14190160413186817,0.11448058055384616
Vezt,0.10358153,0.3806252,0.013285876,0.34591863935164835,0.25291677607692303,quadratic,1.0,0.03826640907244061,0.3459186393516483,0.3459186393516487,0.25291677607692287,0.2529167760769233,0.34591863935164835,0.25291677607692303
Megf9,0.0029821317,0.07578125,0.06453394,0.0793126300434066,0.0783026845223077,quadratic,1.0,0.656351505024964,0.07931263004340659,0.07931263004340668,0.07830268452230767,0.07830268452230775,0.0793126300434066,0.0783026845223077
Rnpc3,0.09303621,0.029174421,0.0010792869,0.028963778044736835,0.01572792940263157,linear,0.9680610154590514,0.9680610154590514,0.01924753451842104,0.03416890850526315,0.006011685876315773,0.020933059863157882,0.02803870438551852,0.015225595308579788
Rbm12,0.016999086,0.015676094,0.048026893,0.02038088892857143,0.029230671300000004,quadratic,1.0,0.6802888699118284,0.020380888928571424,0.020380888928571435,0.029230671299999997,0.02923067130000001,0.02038088892857143,0.029230671300000004
Cse1l,0.06969847,0.1694922,0.013858922,0.15353187024175827,0.11362672461538462,quadratic,1.0,0.0993999620163164,0.15353187024175824,0.15353187024175843,0.11362672461538456,0.11362672461538474,0.15353187024175827,0.11362672461538462
Kat6b,0.020316083,0.11223575,0.026728122,0.10611624293956047,0.08525141254615386,quadratic,1.0,0.010721153356828328,0.10611624293956044,0.10611624293956055,0.08525141254615382,0.08525141254615393,0.10611624293956047,0.08525141254615386
Tdrd3,0.06483883,0.08588837,0.039617736,0.08052758374725275,0.06841728653846153,quadratic,1.0,0.2594005336607813,0.08052758374725275,0.08052758374725281,0.06841728653846152,0.06841728653846157,0.08052758374725275,0.06841728653846153
Larp4b,0.027835816,0.109580904,0.0208366,0.10225447507692313,0.08020974572307696,quadratic,1.0,0.0008860873792215784,0.10225447507692309,0.10225447507692322,0.08020974572307692,0.08020974572307701,0.10225447507692313,0.08020974572307696
Tacc2,0.004283202,0.070155405,0.027034165,0.06846345532417585,0.05849902376153847,quadratic,1.0,0.14323541462456113,0.0684634553241758,0.0684634553241759,0.05849902376153842,0.05849902376153852,0.06846345532417585,0.05849902376153847
Myo1b,0.057969783,0.011779883,0.010752577,0.008328201890109894,0.006726263538461544,quadratic,1.0,0.8002494189026834,0.008328201890109889,0.00832820189010991,0.006726263538461541,0.006726263538461558,0.008328201890109894,0.006726263538461544
Sptbn2,0.027640158,0.08597641,0.07101886,0.08792430794505494,0.08548184096923075,quadratic,1.0,0.5535113373111427,0.08792430794505492,0.08792430794505499,0.08548184096923073,0.0854818409692308,0.08792430794505494,0.08548184096923075
Rabgap1l,0.08023489,0.13431863,0.0846158,0.13080825752747258,0.11869888361538465,quadratic,1.0,0.012984428288178806,0.13080825752747252,0.13080825752747266,0.1186988836153846,0.1186988836153847,0.13080825752747258,0.11869888361538465
Trp53bp1,0.012926581,0.07582029,0.019124748,0.07190182067582418,0.058123085438461536,quadratic,1.0,0.016997350579524895,0.07190182067582417,0.07190182067582425,0.05812308543846152,0.058123085438461584,0.07190182067582418,0.058123085438461536
Ints2,0.048128575,0.07866033,0.047296986,0.0761883658626374,0.06844439842307694,quadratic,1.0,0.00032214112100414916,0.07618836586263734,0.07618836586263747,0.0684443984230769,0.068444398423077,0.0761883658626374,0.06844439842307694
Eps15l1,0.0073086894,0.104964584,0.05369491,0.1043340643945055,0.09303915753692307,quadratic,1.0,0.2607728323639028,0.10433406439450549,0.10433406439450559,0.09303915753692305,0.09303915753692313,0.1043340643945055,0.09303915753692307
Nsg2,0.07974309,0.18239169,0.11561636,0.17981750258241758,0.1644054488461538,quadratic,1.0,0.14646445227105132,0.17981750258241755,0.17981750258241774,0.16440544884615377,0.16440544884615396,0.17981750258241758,0.1644054488461538
Kmt2b,0.019099042,0.0997269,0.0349426,0.09587517502197801,0.08038094349230768,quadratic,1.0,0.05097500016492296,0.095875175021978,0.09587517502197808,0.08038094349230765,0.08038094349230772,0.09587517502197801,0.08038094349230768
Hdac5,0.049872655,0.19548567,0.004248447,0.17751624238461544,0.12913891561538465,quadratic,1.0,0.03537610408939318,0.17751624238461536,0.17751624238461555,0.12913891561538451,0.1291389156153847,0.17751624238461544,0.12913891561538465
Ap1ar,0.012914065,0.017377323,0.02188798,0.018566135496604408,0.019845785856536496,linear,0.9980418514491266,0.9980418514491266,0.018337060769949058,0.018688854100169773,0.019616711129881146,0.01996850446010186,0.018529780245286412,0.019806924859720576
Nsmf,0.07336019,0.17507754,0.054650746,0.16447755160439556,0.1342994775384615,quadratic,1.0,0.010702690991048258,0.16447755160439556,0.1644775516043957,0.13429947753846147,0.1342994775384616,0.16447755160439556,0.1342994775384615
Brd4,0.008303437,0.06110921,0.038048346,0.06145993374175827,0.05663326791538463,quadratic,1.0,0.35450251647956355,0.06145993374175824,0.06145993374175832,0.05663326791538459,0.056633267915384665,0.06145993374175827,0.05663326791538463
Ubqln2,0.034564808,0.10845873,0.0792468,0.10940322931868134,0.10348922873846153,quadratic,1.0,0.4003754469195332,0.10940322931868132,0.1094032293186814,0.10348922873846152,0.10348922873846159,0.10940322931868134,0.10348922873846153
Elmo2,0.00036756802,0.23155956,0.030144567,0.2181930274985715,0.16946472369800003,quadratic,1.0,0.025343168169346564,0.2181930274985714,0.21819302749857167,0.16946472369799986,0.16946472369800014,0.2181930274985715,0.16946472369800003
Acap2,0.009430533,0.122002944,0.026022127,0.1158049180879121,0.09265291636923076,quadratic,1.0,0.031402429008842825,0.1158049180879121,0.1158049180879122,0.09265291636923076,0.09265291636923084,0.1158049180879121,0.09265291636923076
Rab11fip2,0.05541861,0.019571029,0.008396622,0.015352745802197806,0.01125863716923077,quadratic,1.0,0.9373740759730411,0.015352745802197802,0.01535274580219782,0.011258637169230765,0.01125863716923078,0.015352745802197806,0.01125863716923077
Safb2,0.03136036,0.25472003,0.0031099215,0.2333475178049451,0.17060556648076924,quadratic,1.0,0.0037703098140167146,0.2333475178049451,0.2333475178049453,0.1706055664807692,0.1706055664807694,0.2333475178049451,0.17060556648076924
Eif4enif1,0.013301294,0.056494586,0.037424654,0.0567507652967033,0.052745867046153846,quadratic,1.0,0.34924459012235154,0.05675076529670329,0.05675076529670334,0.05274586704615382,0.05274586704615387,0.0567507652967033,0.052745867046153846
Gfm2,0.06701667,0.23627385,0.025569541,0.2171053170164835,0.16405543726923072,quadratic,1.0,0.021026786015631682,0.2171053170164835,0.21710531701648372,0.16405543726923066,0.16405543726923083,0.2171053170164835,0.16405543726923072
Preb,0.020034462,0.07695682,0.023217693,0.07305041464285714,0.05991327129999999,quadratic,1.0,0.008257816205326507,0.07305041464285714,0.07305041464285719,0.05991327129999999,0.05991327130000003,0.07305041464285714,0.05991327129999999
Elk4,0.07762046,0.03525317,0.0036962505,0.02915886258191849,0.018579483398556862,linear,0.9981509705686716,0.9981509705686716,0.02731863561247876,0.03014469845840404,0.016739256429117135,0.01956531927504241,0.029104946986820462,0.018545129386934055
Fndc3a,0.07992234,0.011636477,0.0155844325,0.007344601063186809,0.006478179565384613,quadratic,1.0,0.7410290448850343,0.0073446010631868066,0.007344601063186813,0.0064781795653846095,0.0064781795653846164,0.007344601063186809,0.006478179565384613
Sf3a1,0.017244766,0.080030285,0.028772349,0.07691076563186815,0.06462278705384615,quadratic,1.0,0.045323935359688816,0.07691076563186813,0.07691076563186822,0.06462278705384612,0.0646227870538462,0.07691076563186815,0.06462278705384615
Leng8,0.04574207,0.040133458,0.012538288,0.03563905390109891,0.027897717184615388,quadratic,1.0,0.8437521124825236,0.035639053901098894,0.035639053901098935,0.027897717184615374,0.02789771718461541,0.03563905390109891,0.027897717184615388
Ppm1e,0.053497113,0.07168367,0.014689772,0.0645275710714286,0.04938952270000002,quadratic,1.0,0.40352176866911693,0.06452757107142859,0.06452757107142867,0.04938952269999998,0.04938952270000005,0.0645275710714286,0.04938952270000002
Ipo8,0.061465677,0.14233209,0.030481912,0.13151510408241754,0.10309750214615382,quadratic,1.0,0.05213894088067694,0.13151510408241754,0.1315151040824176,0.1030975021461538,0.10309750214615385,0.13151510408241754,0.10309750214615382
Usp16,0.0075340453,0.07303862,0.003718935,0.0674338286598901,0.05026151843153845,quadratic,1.0,6.016289218568893e-05,0.0674338286598901,0.06743382865989019,0.05026151843153843,0.05026151843153852,0.0674338286598901,0.05026151843153845
Rbm33,0.044062898,0.051656377,0.018334428,0.04725540229670332,0.03831797724615385,quadratic,1.0,0.5014307945666683,0.047255402296703296,0.047255402296703344,0.03831797724615383,0.03831797724615388,0.04725540229670332,0.03831797724615385
Lats1,0.0030943097,0.18138789,0.033776734,0.17222478742802202,0.1367663743376923,quadratic,1.0,0.04058992165399111,0.1722247874280219,0.1722247874280221,0.13676637433769218,0.13676637433769237,0.17222478742802202,0.1367663743376923
Paxip1,0.01089796,0.041476183,0.013014471,0.03943799989560439,0.03249251176153845,quadratic,1.0,0.010618282122987655,0.03943799989560439,0.03943799989560442,0.032492511761538445,0.03249251176153848,0.03943799989560439,0.03249251176153845
Smurf1,0.0007544324,0.010474547,0.00022475324,0.009648267100439561,0.0071101072538461525,quadratic,1.0,2.2018951428171007e-05,0.00964826710043956,0.00964826710043957,0.007110107253846148,0.0071101072538461586,0.009648267100439561,0.0071101072538461525
Fbxl5,0.028410885,0.01252765,0.019169165,0.012378412912087914,0.01374919823076923,quadratic,1.0,0.3749935308054868,0.012378412912087912,0.012378412912087923,0.01374919823076923,0.013749198230769238,0.012378412912087914,0.01374919823076923
Luc7l,0.012822094,0.07766758,0.02863772,0.07502573987912087,0.06340872629230766,quadratic,1.0,0.0749376663685849,0.07502573987912084,0.0750257398791209,0.06340872629230765,0.0634087262923077,0.07502573987912087,0.06340872629230766
Cdk5r1,0.066452146,0.32211474,0.11656872,0.30988326297802204,0.2607192217076923,quadratic,1.0,0.050759892947404905,0.3098832629780219,0.30988326297802227,0.26071922170769213,0.26071922170769246,0.30988326297802204,0.2607192217076923
Dcaf7,0.07911377,0.16409823,0.06863953,0.15600709307692312,0.13221030292307695,quadratic,1.0,0.0034755746230905604,0.15600709307692306,0.15600709307692323,0.13221030292307687,0.132210302923077,0.15600709307692312,0.13221030292307695
Lime1,0.051340766,0.43392158,0.023307318,0.40033347839560435,0.2984582428615384,quadratic,1.0,0.0003968597481512903,0.40033347839560435,0.40033347839560474,0.2984582428615384,0.29845824286153866,0.40033347839560435,0.2984582428615384
Ubr5,0.012719946,0.046653803,0.03561344,0.04743979387912087,0.04537626589230768,quadratic,1.0,0.4784231551159861,0.04743979387912087,0.04743979387912091,0.04537626589230767,0.045376265892307706,0.04743979387912087,0.04537626589230768
Ppm1g,0.030013243,0.10610978,0.024484502,0.0994360023901099,0.07918566223846153,quadratic,1.0,0.00037726316395036985,0.09943600239010988,0.09943600239010995,0.07918566223846152,0.07918566223846157,0.0994360023901099,0.07918566223846153
Ift88,0.07910453,0.1256315,0.015636355,0.11263689392857146,0.08374778950000002,quadratic,1.0,0.29217705280694173,0.1126368939285714,0.11263689392857151,0.08374778949999998,0.08374778950000004,0.11263689392857146,0.08374778950000002
Cdk11b,0.041830413,0.02590822,0.0958348,0.03514464390659341,0.053900323007692305,quadratic,1.0,0.5016236034479338,0.035144643906593394,0.03514464390659341,0.053900323007692305,0.053900323007692305,0.03514464390659341,0.053900323007692305
Slc20a1,0.017757708,0.077697776,0.022123806,0.07373471937362638,0.06017971856923076,quadratic,1.0,0.011318295815391122,0.07373471937362637,0.07373471937362644,0.06017971856923074,0.06017971856923081,0.07373471937362638,0.06017971856923076
Prpf39,0.030873457,0.11488074,0.036816582,0.10930031369780221,0.09025432453076924,quadratic,1.0,0.010910596764664882,0.10930031369780217,0.10930031369780226,0.09025432453076918,0.09025432453076926,0.10930031369780221,0.09025432453076924
Vps54,0.03405368,0.11112357,0.0017325081,0.100400217795055,0.0725497251192308,quadratic,1.0,0.06142727070190501,0.10040021779505495,0.10040021779505506,0.07254972511923075,0.07254972511923084,0.100400217795055,0.0725497251192308
Arhgdia,0.009356661,0.2568156,0.045592364,0.24315592326923088,0.19219781713076928,quadratic,1.0,0.03107352158362664,0.24315592326923074,0.2431559232692312,0.19219781713076906,0.1921978171307695,0.24315592326923088,0.19219781713076928
Sec24c,0.02041029,0.10100209,0.04581814,0.0985720171978022,0.08571421423076922,quadratic,1.0,0.12059235083972397,0.0985720171978022,0.09857201719780231,0.08571421423076919,0.08571421423076932,0.0985720171978022,0.08571421423076922
Map1a,0.0034751927,0.20166919,0.063914485,0.19538976653791215,0.16320775299923077,quadratic,1.0,0.1132888352903978,0.195389766537912,0.19538976653791235,0.16320775299923063,0.16320775299923093,0.19538976653791215,0.16320775299923077
Zyg11b,0.07111038,0.08501618,0.08314782,0.08573227714285714,0.08561629999999999,quadratic,1.0,0.6751248428182512,0.08573227714285712,0.0857322771428572,0.08561629999999996,0.08561630000000003,0.08573227714285714,0.08561629999999999
Tnik,0.03772483,0.027439423,0.02593201,0.026481123868131878,0.02577313064615385,quadratic,1.0,0.8728058429642106,0.026481123868131867,0.026481123868131888,0.025773130646153837,0.025773130646153858,0.026481123868131878,0.02577313064615385
Arnt,0.024048753,0.31806606,0.038618565,0.29761079970329674,0.22924000435384612,quadratic,1.0,0.007240333243931252,0.2976107997032967,0.29761079970329707,0.22924000435384606,0.2292400043538464,0.29761079970329674,0.22924000435384612
Memo1,0.08683181,0.16371465,0.01783844,0.14756530521978023,0.10968607592307693,quadratic,1.0,0.19011074726321753,0.1475653052197802,0.14756530521978034,0.10968607592307687,0.10968607592307701,0.14756530521978023,0.10968607592307693
Ktn1,0.028127635,0.17232668,0.045392692,0.16379574543406597,0.1330437434230769,quadratic,1.0,0.022647427630124062,0.16379574543406594,0.1637957454340661,0.1330437434230769,0.13304374342307704,0.16379574543406597,0.1330437434230769
Ttc3,0.023887623,0.045431413,0.030163068,0.04470517099450548,0.04112610757692306,quadratic,1.0,0.10397878381216741,0.04470517099450548,0.044705170994505494,0.04112610757692306,0.041126107576923074,0.04470517099450548,0.04112610757692306
Zfp654,0.042634796,0.08429983,0.03393998,0.07980493709890113,0.06716024301538462,quadratic,1.0,0.014568743732882528,0.0798049370989011,0.0798049370989012,0.06716024301538459,0.06716024301538467,0.07980493709890113,0.06716024301538462
Cdc16,0.059927106,0.09332913,0.06272585,0.09117494182417582,0.08372179086153844,quadratic,1.0,0.01358230437850616,0.0911749418241758,0.09117494182417589,0.08372179086153843,0.08372179086153851,0.09117494182417582,0.08372179086153844
Cramp1l,0.035620473,0.014812168,0.04812861,0.01826840958791209,0.02682675526923077,quadratic,1.0,0.11091614946598971,0.018268409587912083,0.018268409587912093,0.026826755269230763,0.02682675526923077,0.01826840958791209,0.02682675526923077
Shtn1,0.057852417,0.057841837,0.01673438,0.051742722280219804,0.04044916257692309,quadratic,1.0,0.7136989577081292,0.05174272228021979,0.05174272228021986,0.040449162576923076,0.04044916257692313,0.051742722280219804,0.04044916257692309
Rnf24,0.050475456,0.012783653,0.05200374,0.015909745912087908,0.025607586430769227,quadratic,1.0,4.641179215225666e-05,0.015909745912087905,0.015909745912087908,0.025607586430769227,0.02560758643076923,0.015909745912087908,0.025607586430769227
Rnf141,0.0027151445,0.0035885063,0.0036026717,0.0036529907461538467,0.003681835533846154,quadratic,1.0,0.7961440553136951,0.0036529907461538462,0.0036529907461538493,0.003681835533846153,0.0036818355338461557,0.0036529907461538467,0.003681835533846154
Mlxip,0.03753831,0.12704585,0.017329343,0.11716262104945054,0.08957808180769228,quadratic,1.0,0.01750758381417805,0.1171626210494505,0.1171626210494506,0.08957808180769224,0.08957808180769235,0.11716262104945054,0.08957808180769228
Sez6,0.0061595323,0.108871214,0.012046283,0.10184362457747255,0.07817798828538462,quadratic,1.0,0.008489746444155455,0.10184362457747254,0.10184362457747262,0.07817798828538458,0.07817798828538468,0.10184362457747255,0.07817798828538462
Golga1,0.0059400927,0.08294246,0.024297006,0.07974247932362637,0.06583115849923075,quadratic,1.0,0.0718950485586497,0.07974247932362635,0.07974247932362645,0.06583115849923073,0.06583115849923081,0.07974247932362637,0.06583115849923075
Msantd2,0.12516454,0.45782396,0.042726874,0.42000501020879133,0.31547190407692305,quadratic,1.0,0.021588891569244262,0.4200050102087911,0.42000501020879166,0.3154719040769228,0.3154719040769234,0.42000501020879133,0.31547190407692305
Mllt11,0.02363172,0.27511647,0.10076848,0.2672148547252748,0.22650233384615387,quadratic,1.0,0.1145289787974425,0.2672148547252748,0.267214854725275,0.22650233384615376,0.22650233384615398,0.2672148547252748,0.22650233384615387
Abhd18,0.057949167,0.006460797,0.03819417,0.007490754478021977,0.01473761780769231,quadratic,1.0,0.17476580693586363,0.0074907544780219645,0.007490754478021985,0.0147376178076923,0.014737617807692317,0.007490754478021977,0.01473761780769231
Fyttd1,0.0518444,0.13068065,0.022980474,0.12033431207692308,0.0929988159230769,quadratic,1.0,0.047897552299833834,0.12033431207692305,0.12033431207692317,0.09299881592307688,0.09299881592307697,0.12033431207692308,0.0929988159230769
Glcci1,0.03783554,0.09313007,0.08440177,0.09578482159340657,0.09496678069230767,quadratic,1.0,0.6531710571652056,0.09578482159340657,0.09578482159340661,0.09496678069230764,0.0949667806923077,0.09578482159340657,0.09496678069230767
Smc5,0.0003537159,0.23217519,0.005835951,0.21515606752912092,0.15959842860230766,quadratic,1.0,0.0038314453567176443,0.21515606752912086,0.21515606752912111,0.1595984286023076,0.15959842860230783,0.21515606752912092,0.15959842860230766
Dcaf8,0.04903641,0.027883006,0.054016046,0.030248928131868132,0.03682395175384615,quadratic,1.0,0.01925163690947873,0.030248928131868122,0.030248928131868143,0.03682395175384614,0.03682395175384616,0.030248928131868132,0.03682395175384615
Pcm1,0.010147593,0.05164259,0.020970752,0.05005630063186814,0.04281554285384615,quadratic,1.0,0.08473108492663184,0.050056300631868125,0.05005630063186817,0.04281554285384613,0.04281554285384617,0.05005630063186814,0.04281554285384615
Naa35,0.007394486,0.042702865,0.00014880834,0.03891192762186814,0.028230063543846155,quadratic,1.0,0.013997742665816437,0.03891192762186813,0.03891192762186817,0.028230063543846145,0.028230063543846176,0.03891192762186814,0.028230063543846155
Sar1a,0.026660105,0.19170056,0.013295983,0.17702255085714283,0.13272574599999995,quadratic,1.0,0.0006800008672669389,0.1770225508571428,0.1770225508571429,0.13272574599999992,0.132725746,0.17702255085714283,0.13272574599999995
Cyfip2,0.02847796,0.12034069,0.033082113,0.11395735984065938,0.09260987273076926,quadratic,1.0,0.007327787153530219,0.11395735984065934,0.11395735984065944,0.0926098727307692,0.0926098727307693,0.11395735984065938,0.09260987273076926
Usp54,0.040713277,0.21239312,0.023349114,0.19661097602747254,0.1495809479153846,quadratic,1.0,0.0017602272872901947,0.19661097602747243,0.19661097602747277,0.14958094791538445,0.14958094791538473,0.19661097602747254,0.1495809479153846
Ttc28,0.058573093,0.04699967,0.064203024,0.04872514285164835,0.05312066977692307,quadratic,1.0,0.07932018686823106,0.04872514285164835,0.04872514285164838,0.05312066977692307,0.05312066977692309,0.04872514285164835,0.05312066977692307
Ankrd27,0.03257451,0.48097217,0.011900635,0.44341303887362643,0.32735859426923075,quadratic,1.0,4.8683106784741526e-06,0.4434130388736264,0.4434130388736269,0.32735859426923064,0.3273585942692311,0.44341303887362643,0.32735859426923075
Lman2l,0.024761442,0.28756163,0.0066860104,0.26466471085054954,0.1950096558923077,quadratic,1.0,0.00026584624425907144,0.2646647108505495,0.2646647108505499,0.19500965589230754,0.19500965589230798,0.26466471085054954,0.1950096558923077
Ivns1abp,0.11631914,0.1207187,0.0038044418,0.10368853136593405,0.07169493137692305,quadratic,1.0,0.6830260943498125,0.10368853136593403,0.10368853136593409,0.07169493137692304,0.0716949313769231,0.10368853136593405,0.07169493137692305
Morf4l2,0.03944063,0.14715107,0.071358256,0.143600683967033,0.12585592346153845,quadratic,1.0,0.10736498852201726,0.14360068396703293,0.1436006839670331,0.12585592346153837,0.12585592346153854,0.143600683967033,0.12585592346153845
AI314180,0.046130788,0.034917444,0.004831364,0.029653171296703307,0.02106738344615385,quadratic,1.0,0.9131350011322841,0.029653171296703296,0.029653171296703335,0.02106738344615383,0.02106738344615387,0.029653171296703307,0.02106738344615385
Acadsb,0.09806269,0.0079446025,0.02707397,0.004345469450549465,0.007025987692307708,quadratic,1.0,0.5995155502167347,0.004345469450549454,0.004345469450549481,0.007025987692307702,0.007025987692307724,0.004345469450549465,0.007025987692307708
Nrd1,0.05438276,0.00802208,0.014214499,0.0056292584230769275,0.006005881576923083,quadratic,1.0,0.6758475699008806,0.005629258423076917,0.005629258423076941,0.006005881576923075,0.006005881576923101,0.0056292584230769275,0.006005881576923083
Lrig2,0.048822895,0.10049508,0.0042607137,0.08990942348846154,0.06494775891153845,quadratic,1.0,0.18123392323741405,0.08990942348846154,0.08990942348846165,0.06494775891153844,0.0649477589115385,0.08990942348846154,0.06494775891153845
Nae1,0.038509466,0.060374934,0.007001368,0.054018696648351676,0.03998035672307694,quadratic,1.0,0.3061336365749383,0.05401869664835164,0.054018696648351724,0.0399803567230769,0.039980356723076975,0.054018696648351676,0.03998035672307694
